student_id,Introduction to Computer Science,Structured Programming,Structured Programming Lab,Calculus 1,Calculus 2,Discrete Mathematics,Statistical Methods,Linear Algebra,Object Oriented Programming,Object Oriented Programming Lab,Data Structures and Introduction to Algorithms,Algorithms Design and Analysis,Database Systems,Database Systems Lab,Operating Systems,Operating Systems Lab,Distributed Systems,Computer and Society,Information Systems Security,Introduction to Data Science,Introduction to Data Science Lab,Data Engineering,Data Engineering Lab,Statistics and Probability for Data Science,Artificial Intelligence,Computer Architecture for Machine Learning,Natural Language Processing,High Performance Computing for Big Data,Data Visualization,Pattern Recognition,Data Mining,Business Intelligence
20240244,85,46,71.0,79,62,47.0,67.0,78.0,62.0,91.0,86,49.0,40.0,79.0,40.0,61.0,,72.0,55.0,,,,,95,92.0,73.0,73.0,,,41.0,,
20240245,91,58,63.0,72,75,44.0,44.0,98.0,87.0,91.0,85,75.0,52.0,,91.0,48.0,41.0,61.0,,,,,,68,98.0,58.0,98.0,,,72.0,,
20240246,45,47,45.0,88,69,46.0,96.0,,66.0,79.0,80,86.0,83.0,82.0,40.0,46.0,64.0,75.0,72.0,66.0,,,,46,86.0,89.0,,,,,,
20240247,50,82,49.0,73,45,84.0,99.0,47.0,61.0,51.0,58,88.0,65.0,82.0,56.0,83.0,80.0,43.0,62.0,,,,,77,78.0,71.0,56.0,,,64.0,,
20240248,40,96,61.0,63,88,59.0,,59.0,68.0,,100,,91.0,84.0,54.0,91.0,,,,,,,,81,48.0,,,,,,,
20240249,56,58,90.0,44,91,47.0,95.0,41.0,100.0,55.0,64,65.0,66.0,63.0,94.0,43.0,75.0,69.0,49.0,,,,,58,73.0,51.0,,,,,,
20240250,89,63,,40,96,,83.0,79.0,,,82,74.0,84.0,,69.0,93.0,,,,,,,,83,48.0,,,,,,,
20240251,86,98,66.0,46,80,42.0,68.0,55.0,85.0,69.0,75,97.0,47.0,40.0,52.0,55.0,,95.0,,,,,,71,56.0,43.0,65.0,,,86.0,,
20240252,65,96,100.0,42,43,85.0,85.0,66.0,53.0,59.0,53,72.0,99.0,,89.0,,43.0,81.0,73.0,44.0,55.0,,,92,46.0,85.0,72.0,,64.0,85.0,,
20240253,90,81,66.0,45,58,68.0,75.0,53.0,67.0,61.0,74,45.0,41.0,44.0,70.0,86.0,,98.0,,,,,,84,94.0,76.0,91.0,,,78.0,,
20240254,70,64,88.0,55,84,,48.0,56.0,41.0,56.0,60,,,,,,,47.0,,61.0,,,,68,81.0,82.0,,,,,,
20240255,99,51,,94,77,42.0,56.0,,,,50,93.0,61.0,,89.0,,,50.0,,,,,,40,72.0,43.0,,,,,,
20240256,61,92,81.0,73,89,47.0,53.0,,61.0,,100,79.0,65.0,,69.0,,,98.0,,45.0,,,,70,56.0,61.0,,,,,,
20240257,46,42,81.0,85,73,64.0,42.0,42.0,84.0,55.0,67,66.0,75.0,67.0,69.0,79.0,,77.0,,,,,,68,51.0,58.0,,,,82.0,,
20240258,47,90,69.0,73,81,76.0,95.0,57.0,74.0,69.0,68,61.0,76.0,46.0,97.0,100.0,79.0,83.0,69.0,,,,,76,68.0,65.0,,,,,,
20240259,71,51,41.0,44,93,69.0,44.0,,46.0,,76,63.0,91.0,98.0,97.0,,,,,88.0,,,,56,,41.0,,,100.0,,,
20240260,88,59,67.0,73,51,55.0,73.0,79.0,77.0,96.0,70,42.0,75.0,57.0,71.0,77.0,63.0,46.0,72.0,,,,,99,88.0,74.0,41.0,,,,,
20240261,56,96,64.0,64,97,64.0,41.0,67.0,83.0,84.0,70,69.0,47.0,87.0,53.0,87.0,,68.0,,43.0,61.0,,,73,53.0,43.0,67.0,,93.0,,,
20240262,89,60,,40,73,,,,66.0,,94,51.0,,,57.0,,,98.0,,,,,,98,48.0,88.0,,,,,,
20240263,81,76,75.0,85,86,72.0,73.0,59.0,100.0,50.0,45,76.0,56.0,,49.0,83.0,,51.0,65.0,,,,,62,85.0,89.0,54.0,,,,,
20240264,47,51,,49,92,81.0,42.0,81.0,58.0,42.0,91,,65.0,,99.0,99.0,80.0,87.0,,,,,,51,85.0,86.0,,,,,,
20240265,79,49,42.0,52,45,69.0,77.0,100.0,80.0,46.0,81,54.0,100.0,90.0,88.0,63.0,100.0,87.0,78.0,,,,,93,41.0,41.0,,,,,,
20240266,51,51,66.0,93,91,76.0,61.0,90.0,61.0,,94,83.0,84.0,,70.0,40.0,85.0,77.0,82.0,87.0,,,,63,94.0,61.0,,,,82.0,,
20240267,85,82,98.0,44,47,63.0,43.0,52.0,98.0,49.0,68,53.0,94.0,81.0,41.0,77.0,59.0,96.0,,87.0,,,,88,74.0,90.0,72.0,,,52.0,,
20240268,69,58,50.0,83,41,45.0,90.0,,78.0,75.0,97,100.0,57.0,,60.0,75.0,60.0,,70.0,,,,,72,62.0,54.0,,,,,,
20240269,72,58,89.0,50,99,76.0,97.0,61.0,50.0,100.0,86,56.0,68.0,,98.0,52.0,71.0,72.0,91.0,59.0,,,,86,91.0,42.0,,,75.0,96.0,,
20240270,45,94,97.0,41,55,41.0,51.0,47.0,84.0,63.0,87,69.0,75.0,65.0,87.0,81.0,47.0,84.0,86.0,94.0,,,,55,52.0,58.0,81.0,,,,,
20240271,95,99,,79,44,,,76.0,74.0,,56,67.0,100.0,70.0,,,,49.0,,,,,,55,72.0,64.0,,,,,,
20240272,48,46,79.0,44,95,41.0,40.0,41.0,76.0,47.0,70,49.0,40.0,,78.0,,,57.0,,,,,,41,51.0,58.0,75.0,,,95.0,,
20240273,95,49,,68,46,,42.0,76.0,99.0,,93,,,,,,,85.0,,,,,,62,,63.0,,,,88.0,,
20240274,99,43,,88,94,100.0,64.0,70.0,,,100,,,,,,,47.0,,,,,,86,66.0,65.0,56.0,,,,,
20240275,77,72,,76,93,,78.0,,84.0,,98,99.0,80.0,,66.0,,,,,,,,,78,86.0,,,,,,,
20240276,60,84,91.0,43,69,89.0,77.0,82.0,79.0,,48,54.0,92.0,40.0,43.0,,,75.0,76.0,52.0,,,,86,78.0,66.0,,,,77.0,56.0,
20240277,91,81,,88,92,,96.0,,43.0,72.0,60,,52.0,,,,,79.0,,,,,,63,,75.0,,,,,,
20240278,99,47,,81,87,69.0,68.0,,,,94,,81.0,,,,,65.0,,72.0,,,,49,,94.0,,,,,,
20240279,74,81,64.0,51,54,62.0,,61.0,78.0,83.0,95,,91.0,99.0,56.0,,,47.0,,,,,,75,75.0,,,,,,,
20240280,62,42,64.0,57,64,42.0,77.0,,68.0,52.0,98,57.0,64.0,61.0,48.0,,,61.0,,,,,,45,83.0,60.0,,,,,,
20240281,75,56,60.0,86,61,42.0,59.0,75.0,59.0,98.0,98,71.0,83.0,67.0,68.0,46.0,,45.0,,,,,,45,41.0,66.0,,,,,,
20240282,51,86,74.0,49,57,92.0,73.0,40.0,89.0,69.0,84,48.0,84.0,,85.0,40.0,,79.0,,91.0,,,,98,78.0,93.0,,,,,,
20240283,60,63,,62,74,80.0,83.0,76.0,97.0,,81,41.0,56.0,,69.0,83.0,54.0,72.0,,68.0,,,,40,54.0,66.0,91.0,,83.0,92.0,,
20240284,81,82,86.0,65,68,57.0,52.0,93.0,64.0,66.0,64,48.0,100.0,54.0,55.0,62.0,,79.0,48.0,,,,,94,79.0,45.0,96.0,,,,,
20240285,97,74,76.0,65,94,49.0,88.0,76.0,64.0,84.0,55,89.0,52.0,95.0,54.0,92.0,71.0,100.0,,,,,,46,81.0,49.0,68.0,,,,,
20240286,45,88,65.0,57,98,48.0,96.0,71.0,55.0,81.0,49,61.0,100.0,63.0,82.0,83.0,89.0,78.0,,,,,,83,94.0,59.0,91.0,,,,,
20240287,78,53,93.0,72,65,96.0,49.0,72.0,90.0,,81,94.0,85.0,89.0,46.0,,45.0,93.0,45.0,54.0,63.0,,,95,48.0,82.0,40.0,,,67.0,,
20240288,94,55,95.0,60,43,83.0,,66.0,,,54,91.0,91.0,,85.0,,57.0,94.0,,,,,,58,84.0,64.0,,,,,,
20240289,46,95,,85,84,42.0,71.0,79.0,94.0,86.0,85,89.0,,,60.0,55.0,43.0,60.0,,59.0,56.0,,,76,83.0,63.0,91.0,,,,,
20240290,42,90,79.0,84,44,55.0,68.0,93.0,50.0,80.0,73,83.0,89.0,,91.0,,,58.0,,93.0,,,,65,96.0,59.0,88.0,,,,,
20240291,94,85,,61,53,78.0,,,,,76,,48.0,,84.0,,,78.0,62.0,,,,,85,,100.0,,,,,,
20240292,59,54,43.0,59,91,88.0,92.0,51.0,57.0,68.0,61,67.0,45.0,52.0,48.0,41.0,,54.0,,,,,,95,72.0,99.0,100.0,,,42.0,,
20240293,97,62,51.0,47,59,93.0,80.0,70.0,58.0,72.0,64,77.0,64.0,100.0,81.0,45.0,,73.0,,68.0,76.0,,,75,75.0,99.0,70.0,,,,,
20240294,78,52,44.0,52,53,82.0,,,97.0,69.0,51,,,,88.0,,,69.0,,,,,,78,,,,,,,,
20240295,75,59,,78,90,79.0,71.0,46.0,67.0,,57,45.0,83.0,99.0,98.0,,47.0,82.0,,55.0,48.0,58.0,,71,86.0,98.0,,48.0,65.0,,,
20240296,96,85,57.0,91,64,46.0,56.0,44.0,98.0,,42,,,,92.0,,,71.0,,,,,,64,99.0,,,,,99.0,,
20240297,72,65,,56,68,93.0,45.0,92.0,,,86,,47.0,,92.0,,,,,89.0,,,,67,,,,,,,,
20240298,70,58,80.0,84,42,87.0,,,70.0,59.0,88,,80.0,,94.0,,,49.0,,,,,,87,98.0,80.0,,,,,,
20240299,85,46,,95,91,,,51.0,72.0,,84,,,,55.0,95.0,,81.0,,,,,,94,,40.0,,,,,,
20240300,54,66,72.0,72,46,72.0,,,,,44,68.0,,,54.0,,,60.0,,,,,,49,56.0,73.0,,,,,,
20240301,88,96,81.0,79,78,88.0,,,73.0,,81,51.0,51.0,72.0,,,,42.0,,,,,,94,75.0,76.0,92.0,,,,,
20240302,51,78,80.0,42,82,81.0,78.0,49.0,52.0,92.0,57,85.0,82.0,41.0,45.0,94.0,,62.0,,,,,,73,85.0,91.0,,,,,,
20240303,43,75,86.0,89,83,89.0,44.0,90.0,66.0,59.0,58,63.0,75.0,97.0,85.0,61.0,,44.0,,,,,,51,51.0,55.0,,,,87.0,,
20240304,89,87,73.0,72,66,89.0,77.0,53.0,52.0,62.0,81,75.0,67.0,48.0,65.0,70.0,,49.0,70.0,,,,,82,58.0,48.0,,,,,,
20240305,79,60,91.0,82,85,85.0,51.0,49.0,85.0,75.0,87,,77.0,,,,,90.0,,,,,,64,,58.0,,,,,,
20240306,47,67,74.0,79,88,62.0,86.0,48.0,89.0,,49,77.0,56.0,80.0,53.0,53.0,94.0,72.0,,79.0,68.0,,,69,98.0,56.0,,,,,,
20240307,59,64,91.0,70,92,60.0,97.0,,89.0,,63,43.0,99.0,,43.0,,86.0,45.0,,,,,,52,69.0,61.0,,,,,,
20240308,40,60,,94,56,,68.0,,80.0,,96,76.0,,,84.0,91.0,,67.0,,,,,,54,59.0,,,,,,,
20240309,66,77,90.0,42,71,51.0,81.0,67.0,53.0,44.0,55,89.0,92.0,91.0,51.0,83.0,,88.0,70.0,,,,,61,80.0,59.0,,,,,,
20240310,55,95,79.0,56,47,90.0,52.0,77.0,70.0,,59,,,,87.0,72.0,54.0,,48.0,,,,,81,66.0,69.0,43.0,,,81.0,,
20240311,72,53,64.0,64,56,57.0,54.0,41.0,42.0,47.0,93,79.0,88.0,,48.0,,,87.0,,46.0,61.0,,,57,41.0,91.0,79.0,,98.0,,83.0,
20240312,80,61,43.0,45,93,,81.0,93.0,,,47,44.0,46.0,,60.0,,,62.0,53.0,57.0,,93.0,,96,87.0,95.0,60.0,,,93.0,,
20240313,99,47,45.0,60,81,89.0,77.0,49.0,43.0,70.0,41,43.0,48.0,61.0,51.0,92.0,,51.0,,,,,,61,89.0,91.0,41.0,,,,,
20240314,49,49,,72,67,45.0,57.0,58.0,60.0,87.0,94,,59.0,,76.0,44.0,,57.0,51.0,70.0,,,,50,93.0,61.0,,,44.0,78.0,,
20240315,40,78,88.0,57,65,74.0,78.0,,,,44,49.0,58.0,,44.0,55.0,,92.0,81.0,63.0,,,,90,99.0,,61.0,,,,,
20240316,93,44,,67,77,,53.0,68.0,50.0,50.0,73,77.0,,,,,,,,48.0,,,,49,71.0,41.0,,,,,47.0,
20240317,47,54,,87,98,,75.0,,,,49,76.0,54.0,79.0,,,,54.0,,,,,,69,,58.0,,,,,,
20240318,81,50,90.0,80,49,65.0,,79.0,58.0,65.0,95,,80.0,,70.0,57.0,,41.0,93.0,,,,,90,96.0,73.0,,,,,,
20240319,85,47,70.0,83,52,71.0,84.0,75.0,76.0,,41,63.0,79.0,,69.0,40.0,79.0,,93.0,,,,,45,80.0,,66.0,,,64.0,,
20240320,63,60,60.0,55,40,70.0,61.0,89.0,85.0,53.0,76,,,,,,,,,,,,,86,,70.0,,,,,,
20240321,50,60,58.0,58,94,86.0,87.0,62.0,40.0,,70,87.0,79.0,,48.0,,,54.0,,44.0,,,,86,92.0,63.0,,,,70.0,,
20240322,53,90,,45,97,73.0,70.0,,,,100,,65.0,,64.0,,60.0,82.0,78.0,,,,,52,65.0,,,,,,,
20240323,44,76,,96,55,69.0,,44.0,,,79,51.0,,,90.0,,,93.0,,,,,,100,43.0,98.0,,,,,,
20240324,42,41,,51,89,68.0,44.0,,89.0,,97,92.0,72.0,,54.0,,81.0,,,,,,,48,58.0,93.0,61.0,,,,,
20240325,50,84,68.0,54,97,91.0,63.0,95.0,88.0,91.0,88,86.0,51.0,65.0,81.0,90.0,,84.0,,86.0,60.0,,,83,83.0,69.0,,,,56.0,,
20240326,64,62,60.0,61,48,82.0,66.0,50.0,43.0,66.0,75,65.0,90.0,,56.0,86.0,,81.0,77.0,,,,,40,54.0,48.0,60.0,,,,,
20240327,64,45,65.0,49,65,62.0,64.0,54.0,55.0,46.0,47,,,,71.0,,,41.0,,,,,,63,69.0,54.0,,,,54.0,,
20240328,85,75,71.0,97,44,90.0,94.0,99.0,45.0,42.0,53,76.0,84.0,74.0,84.0,98.0,,41.0,,41.0,,,,69,81.0,68.0,69.0,,,,,
20240329,87,63,,43,59,,98.0,56.0,,,68,,49.0,,,,,98.0,,96.0,,,,95,74.0,,86.0,,97.0,,,
20240330,58,68,,82,87,72.0,61.0,80.0,,,90,98.0,98.0,,89.0,68.0,,75.0,83.0,,,,,54,,62.0,,,,,,
20240331,53,70,82.0,82,56,46.0,77.0,52.0,50.0,83.0,94,91.0,61.0,96.0,67.0,86.0,65.0,97.0,,,,,,79,83.0,42.0,,,,84.0,,
20240332,47,43,47.0,75,98,52.0,61.0,53.0,66.0,,98,41.0,43.0,,58.0,,,52.0,,,,,,62,71.0,53.0,,,,60.0,,
20240333,60,45,72.0,79,49,99.0,83.0,79.0,100.0,63.0,98,98.0,77.0,65.0,90.0,,,93.0,,,,,,54,87.0,63.0,76.0,,,,,
20240334,58,96,,68,49,,62.0,52.0,,,63,,,,64.0,,46.0,60.0,57.0,,,,,90,84.0,63.0,,,,,,
20240335,68,59,50.0,69,71,55.0,78.0,60.0,,,88,86.0,64.0,74.0,50.0,78.0,,100.0,96.0,41.0,,,,89,83.0,83.0,68.0,,,47.0,,
20240336,60,97,55.0,79,66,,41.0,45.0,95.0,46.0,85,50.0,93.0,64.0,85.0,,,84.0,53.0,,,,,42,60.0,83.0,63.0,,,,,
20240337,78,98,,90,90,59.0,60.0,63.0,70.0,,91,96.0,84.0,,,,,92.0,,,,,,47,51.0,75.0,,,,72.0,,
20240338,81,52,48.0,72,41,79.0,97.0,85.0,50.0,47.0,90,86.0,53.0,51.0,77.0,60.0,,68.0,,,,,,79,94.0,59.0,,,,,,
20240339,78,52,88.0,62,94,72.0,59.0,79.0,83.0,87.0,92,91.0,88.0,100.0,61.0,88.0,,41.0,,,,,,90,84.0,76.0,67.0,,,65.0,,
20240340,64,96,64.0,81,48,,,89.0,,,69,68.0,,,77.0,,,60.0,,,,,,79,62.0,,,,,,,
20240341,53,93,95.0,99,83,90.0,83.0,59.0,53.0,,87,84.0,71.0,64.0,97.0,99.0,48.0,73.0,94.0,56.0,40.0,,,69,74.0,75.0,46.0,,,42.0,,
20240342,98,75,51.0,95,99,48.0,92.0,88.0,42.0,40.0,92,83.0,78.0,,74.0,,54.0,50.0,74.0,,,,,97,82.0,55.0,,,,,,
20240343,53,75,80.0,73,68,59.0,51.0,88.0,49.0,,83,89.0,54.0,67.0,92.0,88.0,87.0,83.0,55.0,84.0,,,,70,96.0,83.0,,,49.0,,46.0,
20240344,81,97,,67,91,68.0,92.0,55.0,56.0,50.0,67,84.0,81.0,,87.0,66.0,,62.0,40.0,,,,,44,83.0,41.0,,,,73.0,,
20240345,91,85,45.0,69,67,80.0,59.0,97.0,68.0,86.0,72,67.0,63.0,,50.0,,,82.0,67.0,89.0,,,,92,44.0,71.0,50.0,,,86.0,,
20240346,74,47,86.0,71,56,74.0,82.0,69.0,62.0,77.0,67,87.0,59.0,99.0,73.0,80.0,52.0,75.0,,,,,,88,63.0,65.0,,,,41.0,,
20240347,51,70,96.0,65,41,62.0,,77.0,42.0,,74,,66.0,,,,,,,,,,,90,65.0,45.0,58.0,,,,,
20240348,77,91,69.0,79,95,41.0,59.0,80.0,62.0,88.0,98,80.0,87.0,,58.0,,100.0,68.0,,87.0,49.0,89.0,,43,64.0,92.0,,92.0,59.0,,,
20240349,52,80,,61,48,81.0,93.0,95.0,60.0,,75,65.0,,,82.0,,55.0,46.0,100.0,79.0,,,,40,84.0,,,,87.0,,,
20240350,62,51,80.0,42,72,90.0,60.0,52.0,,,70,61.0,77.0,,75.0,99.0,69.0,62.0,95.0,85.0,,,,48,68.0,92.0,,,,,,
20240351,99,95,64.0,51,46,81.0,42.0,71.0,64.0,48.0,85,61.0,93.0,,56.0,51.0,,99.0,71.0,,,,,50,,43.0,,,,,,
20240352,55,95,83.0,56,66,77.0,97.0,99.0,93.0,70.0,69,49.0,53.0,,84.0,74.0,73.0,49.0,,,,,,58,,98.0,,,,95.0,,
20240353,92,85,84.0,63,74,90.0,80.0,77.0,,,93,58.0,,,57.0,,,59.0,,,,,,44,,,,,,,,
20240354,57,52,48.0,64,96,70.0,,86.0,,,96,76.0,,,,,,90.0,,,,,,62,,95.0,,,,73.0,,
20240355,96,100,53.0,80,82,97.0,71.0,54.0,42.0,72.0,99,91.0,52.0,98.0,66.0,,,60.0,,69.0,,95.0,,80,46.0,91.0,83.0,75.0,77.0,84.0,79.0,
20240356,96,70,73.0,71,53,44.0,91.0,42.0,83.0,86.0,50,99.0,76.0,83.0,58.0,72.0,83.0,94.0,75.0,65.0,84.0,,,75,43.0,97.0,,,,75.0,,
20240357,42,40,72.0,55,66,49.0,87.0,67.0,78.0,82.0,66,88.0,94.0,82.0,84.0,46.0,48.0,73.0,,,,,,67,75.0,86.0,,,,,,
20240358,68,46,65.0,76,71,,77.0,,98.0,85.0,78,47.0,58.0,51.0,,,,40.0,,83.0,,,,67,82.0,,,,,,,
20240359,71,86,75.0,55,57,97.0,84.0,98.0,,,56,43.0,88.0,,86.0,75.0,50.0,63.0,46.0,73.0,,,,74,69.0,59.0,,,,,,
20240360,66,43,50.0,54,71,,63.0,81.0,96.0,87.0,82,71.0,,,97.0,,82.0,46.0,64.0,62.0,,,,92,96.0,55.0,,,,,,
20240361,84,82,69.0,69,100,75.0,80.0,95.0,99.0,42.0,57,61.0,99.0,96.0,78.0,,,57.0,,,,,,79,98.0,76.0,,,,,,
20240362,97,77,61.0,74,49,,,70.0,92.0,91.0,70,,54.0,,76.0,,,89.0,,,,,,56,55.0,,43.0,,,59.0,,
20240363,78,76,45.0,62,55,84.0,93.0,99.0,77.0,,68,46.0,68.0,,88.0,,93.0,74.0,,74.0,,,,50,79.0,41.0,98.0,,,,,
20240364,40,79,91.0,91,86,48.0,,49.0,71.0,71.0,92,92.0,92.0,,,,,,,,,,,56,51.0,,,,,,,
20240365,63,43,59.0,53,58,76.0,64.0,,89.0,,64,81.0,58.0,,47.0,,,93.0,66.0,,,,,91,74.0,91.0,,,,,,
20240366,40,86,61.0,44,86,66.0,56.0,96.0,,,63,71.0,83.0,,47.0,61.0,63.0,93.0,,63.0,,51.0,,92,40.0,46.0,,,,,,
20240367,42,42,,58,98,67.0,88.0,96.0,40.0,,63,52.0,72.0,79.0,83.0,,,,,96.0,,,,66,88.0,85.0,,,,,,
20240368,93,70,,74,81,,,55.0,70.0,86.0,71,59.0,89.0,,,,,48.0,,,,,,51,44.0,,71.0,,,,,
20240369,60,85,89.0,43,47,,,50.0,,,75,49.0,,,,,,75.0,,,,,,64,96.0,,50.0,,,,,
20240370,100,40,59.0,76,96,41.0,78.0,61.0,66.0,,99,62.0,93.0,48.0,45.0,85.0,97.0,59.0,88.0,92.0,,,,92,79.0,53.0,76.0,,,97.0,,
20240371,81,63,41.0,68,55,,,,,,65,48.0,42.0,,77.0,,82.0,56.0,,,,,,70,,,,,,,,
20240372,95,85,,90,61,44.0,,94.0,86.0,,41,45.0,92.0,85.0,60.0,,,56.0,45.0,,,,,50,72.0,92.0,,,,59.0,,
20240373,61,61,89.0,51,64,,45.0,,85.0,,45,40.0,74.0,,57.0,,51.0,60.0,76.0,48.0,,,,84,57.0,90.0,81.0,,64.0,,,
20240374,64,99,96.0,49,75,57.0,80.0,100.0,94.0,70.0,68,61.0,65.0,51.0,71.0,,,42.0,,75.0,90.0,,,91,88.0,77.0,83.0,,,,,
20240375,96,56,55.0,47,96,,97.0,64.0,100.0,,56,44.0,,,69.0,,,78.0,,,,,,87,96.0,,,,,,,
20240376,89,56,66.0,65,50,,64.0,69.0,,,40,91.0,86.0,90.0,41.0,,,100.0,,83.0,,,,55,68.0,60.0,68.0,,,,,
20240377,63,41,81.0,58,49,68.0,71.0,59.0,94.0,92.0,51,69.0,86.0,,83.0,100.0,,91.0,,,,,,74,53.0,98.0,48.0,,,,,
20240378,91,98,52.0,44,50,,66.0,61.0,40.0,,63,43.0,71.0,,74.0,,,40.0,47.0,,,,,59,,,,,,82.0,,
20240379,69,96,54.0,65,87,59.0,93.0,91.0,55.0,100.0,62,83.0,73.0,45.0,40.0,50.0,,79.0,,,,,,43,93.0,48.0,83.0,,,,,
20240380,80,61,90.0,62,87,61.0,68.0,53.0,55.0,97.0,88,46.0,56.0,40.0,48.0,90.0,,78.0,,96.0,,,,93,74.0,72.0,,,,,,
20240381,63,91,60.0,73,92,95.0,93.0,51.0,86.0,,55,,44.0,,,,,43.0,,84.0,44.0,,,96,58.0,98.0,,,,99.0,49.0,
20240382,64,98,,49,71,45.0,,100.0,54.0,96.0,62,,,,58.0,,,98.0,,,,,,97,,,,,,,,
20240383,87,99,83.0,94,43,,69.0,60.0,,,49,60.0,96.0,94.0,70.0,45.0,73.0,,91.0,,,,,97,42.0,,71.0,,,50.0,,
20240384,82,89,,47,49,42.0,91.0,82.0,53.0,92.0,96,63.0,68.0,,,,,41.0,,,,,,79,67.0,,85.0,,,51.0,,
20240385,45,57,,90,62,,90.0,93.0,50.0,79.0,54,59.0,72.0,69.0,,,,99.0,,70.0,78.0,59.0,,56,90.0,57.0,,,,79.0,41.0,
20240386,86,46,65.0,45,44,,,57.0,,,84,63.0,61.0,96.0,42.0,,,90.0,,,,,,97,64.0,,,,,,,
20240387,52,79,63.0,44,68,,,69.0,,,99,52.0,42.0,49.0,,,,82.0,,,,,,53,,61.0,,,,97.0,,
20240388,99,93,95.0,69,76,46.0,47.0,94.0,89.0,80.0,78,91.0,96.0,,88.0,87.0,,93.0,,92.0,,98.0,,65,88.0,95.0,67.0,65.0,42.0,64.0,,
20240389,92,78,98.0,76,70,,,99.0,,,62,77.0,48.0,62.0,93.0,52.0,100.0,51.0,,,,,,79,61.0,94.0,,,,95.0,,
20240390,86,54,62.0,46,100,,45.0,,40.0,40.0,69,95.0,78.0,,,,,,,,,,,73,,,,,,,,
20240391,81,50,,58,85,53.0,74.0,90.0,,,71,,99.0,,97.0,,44.0,57.0,73.0,,,,,96,51.0,43.0,43.0,,,,,
20240392,98,79,,89,100,74.0,82.0,46.0,,,64,,,,68.0,92.0,,,86.0,,,,,71,83.0,,42.0,,,66.0,,
20240393,88,74,73.0,75,59,54.0,43.0,89.0,85.0,44.0,97,87.0,68.0,72.0,100.0,86.0,,95.0,68.0,,,,,96,41.0,98.0,52.0,,,84.0,,
20240394,43,56,84.0,47,61,69.0,75.0,100.0,90.0,,49,67.0,82.0,,64.0,67.0,57.0,62.0,65.0,55.0,,,,72,69.0,46.0,61.0,,,,46.0,
20240395,55,99,,52,70,47.0,63.0,82.0,90.0,,88,57.0,57.0,,,,,,,86.0,,,,59,,,,,,,41.0,
20240396,62,44,,56,43,,97.0,,63.0,69.0,71,,,,,,,,,,,,,54,84.0,66.0,61.0,,,,,
20240397,67,55,,69,85,40.0,,,44.0,52.0,82,85.0,45.0,,,,,75.0,,,,,,86,,51.0,,,,,,
20240398,45,84,92.0,80,61,96.0,44.0,91.0,52.0,,98,73.0,,,98.0,,,65.0,,59.0,,,,47,46.0,,,,,,,
20240399,81,68,42.0,51,63,64.0,,79.0,44.0,,52,68.0,,,84.0,,,41.0,,,,,,98,90.0,58.0,45.0,,,,,
20240400,42,56,99.0,91,78,54.0,79.0,79.0,64.0,66.0,64,55.0,85.0,97.0,67.0,61.0,,52.0,,,,,,95,89.0,49.0,56.0,,,93.0,,
20240401,84,70,57.0,66,95,72.0,55.0,97.0,40.0,47.0,92,,41.0,66.0,49.0,,,44.0,,87.0,,,,92,66.0,53.0,83.0,,,,,
20240402,53,96,,64,56,,,42.0,,,54,,75.0,,64.0,,62.0,97.0,,,,,,67,54.0,,,,,,,
20240403,93,99,88.0,50,97,79.0,53.0,94.0,,,90,69.0,,,,,,,,,,,,79,40.0,,,,,,,
20240404,69,77,97.0,67,40,68.0,88.0,62.0,96.0,99.0,48,86.0,72.0,56.0,56.0,45.0,,55.0,72.0,,,,,72,88.0,61.0,98.0,,,,,
20240405,75,41,92.0,59,55,93.0,75.0,67.0,40.0,55.0,57,42.0,83.0,,45.0,47.0,78.0,85.0,,,,,,59,93.0,66.0,73.0,,,,,
20240406,93,77,93.0,51,42,92.0,46.0,82.0,42.0,,73,53.0,100.0,,74.0,69.0,96.0,91.0,76.0,,,,,88,67.0,,,,,,,
20240407,55,41,55.0,76,81,63.0,49.0,65.0,93.0,79.0,52,100.0,58.0,57.0,46.0,98.0,50.0,54.0,94.0,,,,,60,55.0,89.0,41.0,,,,,
20240408,54,49,54.0,46,92,,53.0,60.0,42.0,83.0,62,,,,91.0,56.0,48.0,82.0,,,,,,86,,82.0,,,,,,
20240409,69,82,52.0,40,94,70.0,80.0,47.0,83.0,45.0,42,90.0,98.0,,93.0,61.0,,88.0,44.0,,,,,47,84.0,86.0,,,,87.0,,
20240410,49,57,60.0,59,65,72.0,92.0,63.0,98.0,,43,43.0,47.0,,82.0,62.0,75.0,55.0,,,,,,94,46.0,42.0,,,,80.0,,
20240411,46,41,43.0,51,85,69.0,100.0,52.0,78.0,,54,79.0,62.0,50.0,98.0,72.0,61.0,64.0,40.0,63.0,,,,68,57.0,87.0,55.0,,,73.0,,
20240412,52,83,68.0,46,66,44.0,100.0,44.0,97.0,65.0,47,74.0,,,55.0,69.0,48.0,83.0,62.0,,,,,91,95.0,,,,,45.0,,
20240413,50,68,,55,83,78.0,41.0,55.0,96.0,79.0,59,76.0,77.0,,75.0,,,,,,,,,99,90.0,81.0,49.0,,,,,
20240414,86,85,84.0,88,78,85.0,100.0,81.0,91.0,,66,,86.0,,93.0,47.0,70.0,,,99.0,,,,53,,48.0,,,,,,
20240415,44,50,44.0,81,48,78.0,73.0,96.0,90.0,70.0,89,44.0,94.0,60.0,,,,55.0,,,,,,42,62.0,52.0,,,,,,
